Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_3930,c_3,c_3,c_4,m_2,0.9732,0.08438127
model_3931,c_1,c_9,c_3,c_5,0.9745,0.08104588
model_3932,c_6,c_9,c_2,c_12,0.9739,0.08118031
model_3933,c_1,c_6,c_3,m_1,0.9741,0.08383559
model_3934,m_1,m_3,c_5,m_2,0.5428,1.4735141
model_3935,c_1,c_7,c_7,m_2,0.974,0.08051654
model_3936,c_2,c_11,m_2,s,0.9629,0.12344405
model_3937,c_7,c_3,c_3,c_10,0.9744,0.08082645
model_3938,c_11,m_2,c_2,c_1,0.9503,0.16502446
model_3939,c_2,m_3,m_2,m_2,0.8941,0.40561458
model_3940,m_2,m_2,c_3,m_3,0.698,0.91608584
model_3941,c_9,c_12,c_2,s,0.9725,0.08448787
model_3942,c_1,c_4,c_5,c_1,0.974,0.08174103
model_3943,c_4,c_10,c_6,c_8,0.9748,0.0810318
model_3944,c_8,c_6,c_10,c_9,0.9726,0.087530605
model_3945,c_9,c_7,c_1,c_3,0.9716,0.08596492
model_3946,c_3,c_6,c_3,c_4,0.9719,0.08543457
model_3947,c_8,c_2,c_10,c_6,0.9741,0.08459575
model_3948,c_2,c_5,c_6,c_11,0.973,0.08943381
model_3949,c_5,c_10,c_3,c_3,0.9751,0.082803555
model_3950,c_1,c_9,c_9,c_3,0.9732,0.083289064
model_3951,c_7,c_4,m_1,c_8,0.9577,0.14548534
model_3952,m_1,c_9,c_6,c_8,0.9322,0.2170418
model_3953,c_3,m_2,c_12,c_11,0.9571,0.14897856
model_3954,c_3,c_3,c_8,m_2,0.973,0.08232911
model_3955,c_2,c_6,c_12,m_2,0.9736,0.08204658
model_3956,m_1,m_2,c_3,m_2,0.7383,0.8405758
model_3957,c_3,c_6,c_6,c_1,0.9715,0.08775074
model_3958,c_7,c_8,c_1,c_11,0.9747,0.081334785
model_3959,c_3,c_9,c_6,c_10,0.9718,0.0856886
model_3960,m_1,c_6,m_1,c_9,0.9112,0.33258858
model_3961,m_1,c_5,c_1,c_8,0.9367,0.21238966
model_3962,c_11,c_9,m_2,c_8,0.966,0.11856885
model_3963,c_5,c_5,c_3,c_2,0.974,0.081667125
model_3964,c_8,c_2,c_9,c_1,0.9731,0.08531343
model_3965,m_3,c_10,s,-,0.8287,0.57150257
model_3966,c_7,c_1,m_1,s,0.958,0.14686666
model_3967,c_9,c_6,c_6,c_12,0.974,0.08282454
model_3968,c_6,c_6,c_1,c_1,0.9733,0.08422523
model_3969,c_11,c_6,c_7,c_9,0.9718,0.08860968
model_3970,c_2,c_6,c_7,c_1,0.9723,0.08590817
model_3971,c_9,c_11,m_1,c_9,0.9614,0.13341643
model_3972,c_1,c_5,c_12,c_1,0.9738,0.08239881
model_3973,c_8,c_6,c_10,c_12,0.9721,0.08467272
model_3974,m_2,c_1,m_2,c_2,0.8901,0.42026502
model_3975,c_9,c_6,c_2,s,0.9736,0.08310186
model_3976,c_6,c_12,s,-,0.9682,0.10804927
model_3977,c_3,c_6,c_6,c_1,0.9706,0.09422577
model_3978,c_8,m_3,c_5,m_3,0.9393,0.20751148
model_3979,c_7,m_3,c_2,c_1,0.9183,0.26561198
model_3980,c_12,c_5,c_11,c_1,0.9716,0.08736961
model_3981,c_9,c_6,c_8,c_7,0.9719,0.08506099
model_3982,m_1,c_7,m_3,m_2,0.8919,0.45591426
model_3983,c_7,c_12,c_10,c_2,0.9736,0.08313915
model_3984,c_3,c_5,c_7,c_7,0.9731,0.08333023
model_3985,c_11,c_10,m_1,s,0.9609,0.13776241
model_3986,c_1,c_6,c_3,c_1,0.974,0.08412806
model_3987,c_2,m_1,c_11,m_3,0.9542,0.15921971
model_3988,m_2,c_11,c_9,c_4,0.9338,0.21718527
model_3989,c_5,c_9,c_6,c_6,0.9732,0.081885196
model_3990,c_10,c_6,c_3,c_1,0.9728,0.08255483
model_3991,c_7,c_6,c_4,c_11,0.9727,0.08206237
model_3992,c_7,m_1,c_11,c_12,0.9495,0.1759056
model_3993,c_6,c_6,c_9,c_1,0.9733,0.08844352
model_3994,m_2,c_12,m_3,c_8,0.913,0.34956664
model_3995,c_11,c_6,m_1,c_4,0.9613,0.13043985
model_3996,m_3,m_2,c_7,c_8,0.5314,1.477657
model_3997,c_9,c_7,c_1,s,0.9733,0.08341448
model_3998,c_11,c_7,m_1,c_8,0.9576,0.14251818
model_3999,c_5,c_12,c_9,m_3,0.9739,0.083791494
model_4000,m_1,c_6,c_8,c_1,0.9325,0.21686126
model_4001,c_12,c_3,c_9,c_3,0.9726,0.08600098
model_4002,c_1,m_1,c_3,c_4,0.9498,0.16943826
model_4003,c_3,m_2,c_10,c_1,0.9523,0.16351105
model_4004,c_8,c_6,c_4,c_7,0.974,0.08177304
model_4005,c_4,m_3,s,-,0.9126,0.3156594
model_4006,c_8,c_6,m_3,m_3,0.9697,0.10463076
model_4007,m_2,c_11,c_3,c_8,0.9323,0.22453375
model_4008,c_3,c_6,c_3,c_8,0.9741,0.080609635
model_4009,c_3,m_1,c_3,c_9,0.9526,0.16193932
model_4010,c_7,c_6,c_3,c_8,0.9728,0.08441801
model_4011,c_2,c_4,c_3,s,0.9749,0.08047069
model_4012,c_7,c_11,c_1,m_1,0.9736,0.08010192
model_4013,c_5,c_5,c_4,c_9,0.9725,0.08828568
model_4014,m_1,c_6,c_9,s,0.933,0.21102813
model_4015,c_11,c_11,c_10,m_1,0.9731,0.08481487
model_4016,c_1,c_5,c_3,s,0.973,0.086700074
model_4017,c_6,c_6,c_12,m_3,0.9711,0.08978299
model_4018,c_12,m_3,c_3,c_1,0.9541,0.15483955
model_4019,c_10,m_2,c_3,c_6,0.9472,0.17502768
model_4020,c_11,c_12,m_2,c_4,0.9673,0.115996845
model_4021,c_12,c_1,c_1,m_3,0.9747,0.08029844
model_4022,c_10,c_4,c_6,c_5,0.9739,0.08156519
model_4023,m_1,c_6,c_3,c_2,0.9366,0.21364641
model_4024,c_1,c_5,c_2,c_6,0.9735,0.08376457
model_4025,c_11,c_3,c_7,c_2,0.9719,0.08834478
model_4026,c_9,c_2,c_9,c_7,0.9726,0.08530234
model_4027,c_7,c_9,c_8,c_4,0.9744,0.08039383
model_4028,c_5,c_2,c_4,c_7,0.9731,0.08400958
model_4029,c_1,m_3,c_3,m_2,0.9289,0.24364233
model_4030,c_3,c_12,c_3,c_5,0.9738,0.087154076
model_4031,c_8,c_8,c_12,c_1,0.9745,0.07820595
model_4032,c_10,c_6,c_9,c_5,0.9731,0.08350628
model_4033,c_6,c_11,c_12,c_1,0.9737,0.08137246
model_4034,c_2,c_4,c_3,c_1,0.9737,0.080862984
model_4035,c_7,m_3,c_7,c_1,0.9214,0.25930336
model_4036,c_3,c_4,c_3,c_11,0.971,0.08807889
model_4037,c_2,c_6,c_7,c_1,0.9731,0.07998975
model_4038,c_1,c_4,c_3,c_1,0.9727,0.08321904
model_4039,c_1,c_6,c_6,c_1,0.9737,0.08925672
model_4040,c_6,c_3,c_8,s,0.973,0.08692661
model_4041,c_1,c_6,c_11,c_5,0.9737,0.08129137
model_4042,m_1,c_6,c_7,c_11,0.9318,0.22490972
model_4043,c_11,c_3,c_8,s,0.9728,0.084865846
model_4044,c_2,m_1,c_4,c_4,0.9512,0.16466038
model_4045,c_9,c_4,c_10,c_9,0.9724,0.08201781
model_4046,c_2,c_3,c_7,c_12,0.972,0.08594089
model_4047,m_1,c_5,m_3,c_3,0.9157,0.36068386
model_4048,m_1,c_10,c_9,c_7,0.9373,0.21047541
model_4049,c_1,c_8,c_3,c_1,0.9726,0.082424656
model_4050,c_12,c_1,c_11,c_10,0.9741,0.08131045
model_4051,c_9,c_6,c_9,c_1,0.9738,0.08432011
model_4052,c_2,c_11,c_3,c_1,0.9725,0.084954
model_4053,m_2,c_9,c_7,c_3,0.9318,0.22441408
model_4054,c_10,c_4,c_3,c_1,0.9733,0.08114006
model_4055,c_2,c_11,c_3,c_10,0.971,0.08979358
model_4056,c_2,c_12,c_9,m_1,0.9727,0.08517056
model_4057,m_3,c_7,c_3,c_10,0.8615,0.4494561
model_4058,c_8,c_10,c_3,c_12,0.9727,0.08382017
model_4059,c_2,c_7,m_3,c_1,0.9497,0.16671506
model_4060,c_9,c_4,c_7,c_4,0.9749,0.08499411
model_4061,c_4,m_1,c_11,c_7,0.9506,0.16722643
model_4062,c_8,m_1,c_3,m_3,0.9535,0.16268621
model_4063,c_2,c_6,c_3,m_2,0.973,0.08501527
model_4064,c_11,c_3,c_3,c_12,0.9729,0.08774386
model_4065,c_2,c_6,c_1,c_9,0.9714,0.09149265
model_4066,c_7,m_3,c_1,m_3,0.9264,0.2519377
model_4067,c_10,c_12,c_6,c_5,0.9749,0.08041795
model_4068,c_2,c_7,c_1,c_12,0.9741,0.08193209
model_4069,m_2,c_7,c_3,c_1,0.9363,0.2153893
model_4070,m_1,m_2,c_2,c_9,0.7362,0.8447957
model_4071,c_2,c_4,c_6,c_3,0.9755,0.077399306
model_4072,c_5,c_6,c_4,c_2,0.9755,0.07966304
model_4073,c_2,c_1,c_3,c_1,0.9736,0.08425902
model_4074,c_8,c_2,c_5,c_9,0.9736,0.083819345
model_4075,m_3,c_9,c_3,c_6,0.8558,0.46568292
model_4076,c_8,c_6,m_3,c_8,0.968,0.10742189
model_4077,c_5,c_1,c_3,c_1,0.9722,0.087012045
model_4078,c_2,m_1,c_3,c_1,0.9521,0.166238
model_4079,c_5,m_1,c_3,c_1,0.9534,0.16189308
model_4080,c_7,c_6,c_6,c_8,0.9745,0.07881549
model_4081,c_5,m_2,m_2,c_5,0.9288,0.275738
model_4082,c_4,c_11,c_9,c_3,0.9727,0.08412051
model_4083,c_3,c_9,c_1,c_2,0.9736,0.08424414
model_4084,c_8,c_7,c_9,c_8,0.9757,0.08174406
model_4085,m_1,c_3,c_10,c_5,0.9332,0.22125891
model_4086,c_6,c_10,c_1,c_1,0.9744,0.08387201
model_4087,c_2,c_5,c_3,c_1,0.972,0.08635701
model_4088,m_1,c_2,c_6,c_4,0.9365,0.20701903
model_4089,c_5,c_1,c_10,m_3,0.974,0.0802488
model_4090,c_6,m_2,c_1,m_2,0.9537,0.15964305
model_4091,c_7,c_3,c_3,c_4,0.9747,0.08202614
model_4092,c_6,c_8,c_3,c_1,0.9737,0.08424031
model_4093,c_12,c_6,c_2,c_11,0.9746,0.08248206
model_4094,m_2,c_5,c_12,c_12,0.9351,0.21331526
model_4095,c_3,c_9,c_11,c_5,0.97,0.08963366
model_4096,c_7,c_9,c_9,m_2,0.974,0.082113035
model_4097,c_2,c_11,c_6,c_1,0.974,0.08071207
model_4098,c_5,c_6,c_4,c_1,0.9736,0.08380597
model_4099,c_10,c_9,c_4,s,0.9731,0.08195949
model_4100,c_2,m_1,c_7,c_12,0.9509,0.16186959
model_4101,c_2,c_8,c_6,m_1,0.9739,0.08005456
model_4102,c_11,c_2,c_5,c_6,0.9708,0.09329363
model_4103,c_2,c_11,c_7,m_2,0.9736,0.0829108
model_4104,c_2,m_3,c_11,c_1,0.9496,0.16866346
model_4105,c_2,c_6,c_2,c_1,0.9727,0.087328196
model_4106,m_1,m_1,c_5,c_8,0.805,0.6540933
model_4107,c_11,c_6,c_2,c_6,0.9715,0.08673523
model_4108,c_2,c_6,c_1,m_2,0.9718,0.08544156
model_4109,c_2,c_5,c_1,c_7,0.9741,0.080653146
model_4110,c_9,c_6,c_3,c_8,0.9727,0.08680035
model_4111,c_7,c_9,c_8,c_4,0.9725,0.079996064
model_4112,c_9,c_6,c_3,c_9,0.9725,0.086137004
model_4113,c_7,c_1,c_10,c_2,0.9743,0.0798569
model_4114,c_2,c_1,m_3,c_1,0.9434,0.18593219
model_4115,c_11,c_9,c_3,c_5,0.973,0.08505882
model_4116,c_6,c_4,c_8,c_6,0.9717,0.09106499
model_4117,c_12,m_2,c_3,c_1,0.952,0.16096543
model_4118,c_10,c_3,m_3,c_10,0.9675,0.11092529
model_4119,c_2,m_2,c_3,m_3,0.9505,0.16204964
model_4120,c_2,c_1,c_12,c_1,0.976,0.07825506
model_4121,m_2,c_6,c_3,c_1,0.9315,0.22402292
model_4122,c_8,c_6,m_3,c_8,0.9665,0.11226333
model_4123,m_3,c_6,c_3,c_1,0.8596,0.45480675
model_4124,c_11,c_3,c_11,c_7,0.9741,0.08353783
model_4125,c_12,c_6,c_3,c_9,0.9727,0.089378044
model_4126,m_3,c_6,c_6,c_1,0.859,0.45888105
model_4127,c_8,c_8,c_8,c_1,0.974,0.08671871
model_4128,c_6,m_2,c_3,c_1,0.9524,0.15568914
model_4129,c_6,c_8,c_8,c_1,0.972,0.08520522
model_4130,c_2,c_6,c_11,c_6,0.9735,0.07823273
model_4131,c_2,c_5,c_6,c_2,0.9724,0.084368244
model_4132,c_3,c_8,c_1,c_11,0.9724,0.08653509
model_4133,c_5,c_6,c_4,c_1,0.9726,0.084698595
model_4134,m_3,c_7,m_2,c_1,0.7783,0.7681415
model_4135,c_1,c_11,c_1,c_1,0.975,0.08190113
model_4136,c_2,c_4,c_3,c_1,0.9749,0.08280786
model_4137,m_2,m_3,c_3,c_1,0.5334,1.4625136
model_4138,c_2,c_5,c_3,s,0.9719,0.084393345
model_4139,c_6,c_6,c_7,c_1,0.9717,0.09050551
model_4140,m_1,c_5,c_3,c_4,0.9365,0.21293621
model_4141,m_3,c_8,c_2,m_2,0.8583,0.4523545
model_4142,c_10,c_9,m_3,c_3,0.9694,0.10568446
model_4143,c_9,c_1,c_4,m_3,0.9735,0.08795806
model_4144,c_2,m_1,c_3,c_10,0.951,0.1648032
model_4145,c_2,c_6,c_3,c_5,0.9724,0.082721196
model_4146,c_3,m_3,c_8,c_11,0.9531,0.1553037
model_4147,c_2,c_6,c_3,c_12,0.9724,0.086031295
model_4148,c_10,c_9,m_3,c_2,0.9689,0.103743315
model_4149,c_2,c_6,c_3,c_8,0.9703,0.090216935
model_4150,m_2,c_4,c_3,s,0.9344,0.2140825
model_4151,c_2,c_10,c_3,c_1,0.973,0.08392651
model_4152,c_2,c_6,c_3,c_1,0.9716,0.087144196
model_4153,c_11,m_1,c_3,m_2,0.9509,0.1651484
model_4154,c_10,m_3,m_3,c_2,0.7673,0.87091255
model_4155,c_2,c_8,c_3,c_7,0.9747,0.08299603
model_4156,c_9,c_12,c_12,c_12,0.9737,0.082397014
model_4157,c_2,c_8,c_7,m_3,0.9739,0.08229984
model_4158,c_10,m_2,c_7,m_3,0.9481,0.17417116
model_4159,c_3,c_6,c_3,c_11,0.9713,0.092669524
model_4160,c_5,c_6,c_3,c_5,0.973,0.086607
model_4161,c_5,c_6,c_12,c_3,0.9716,0.082457304
model_4162,c_4,c_6,c_3,c_5,0.9721,0.08851039
model_4163,c_5,c_5,c_5,c_9,0.9733,0.08556204
model_4164,c_9,m_1,m_3,c_5,0.9367,0.2624045
model_4165,c_7,c_6,m_3,c_3,0.9694,0.10039479
model_4166,c_11,c_6,c_5,c_9,0.9728,0.08268643
model_4167,c_2,c_5,c_3,m_1,0.9739,0.08205619
model_4168,c_2,c_1,c_9,m_3,0.9755,0.07686509
model_4169,c_2,m_2,c_8,c_3,0.9502,0.16553888
model_4170,c_2,c_3,c_3,m_2,0.9723,0.08641742
model_4171,c_9,c_6,c_3,c_5,0.9741,0.07952899
model_4172,c_2,c_6,c_3,c_6,0.9745,0.08229082
model_4173,c_11,c_11,c_11,c_4,0.9733,0.08276024
model_4174,c_8,c_9,c_6,c_6,0.9729,0.0850306
model_4175,c_12,c_6,c_3,c_1,0.9721,0.08645113
model_4176,c_2,c_6,c_5,c_6,0.9715,0.08797687
model_4177,c_2,c_11,c_3,c_5,0.9717,0.08674423
model_4178,c_2,c_6,c_6,c_6,0.9742,0.08200736
model_4179,c_1,c_1,c_8,c_9,0.9753,0.08022344
model_4180,c_2,c_4,c_3,c_4,0.9733,0.08604366
model_4181,c_2,c_10,c_5,c_12,0.9727,0.082252756
model_4182,c_8,c_7,c_11,c_6,0.9754,0.08074723
model_4183,c_9,c_6,c_8,c_2,0.9711,0.086170934
model_4184,c_7,c_6,c_2,c_6,0.9729,0.084818624
model_4185,c_4,c_6,m_3,c_6,0.9715,0.095450826
model_4186,c_10,c_5,c_12,c_3,0.9728,0.08619166
model_4187,c_2,c_5,c_10,c_6,0.9739,0.083538696
model_4188,c_3,c_1,c_7,s,0.9738,0.08240415
model_4189,c_2,c_1,c_7,c_6,0.9749,0.080823034
model_4190,c_2,c_6,c_11,c_6,0.9731,0.081197426
model_4191,c_2,c_8,c_3,c_11,0.9731,0.08782972
model_4192,m_3,c_10,c_2,c_7,0.8585,0.45418602
model_4193,c_3,c_6,c_3,m_1,0.9731,0.088746324
model_4194,c_2,c_6,m_3,c_12,0.9687,0.10722445
model_4195,c_10,c_1,c_3,c_6,0.9729,0.08435991
model_4196,c_1,m_1,c_12,c_6,0.9512,0.16501965
model_4197,c_2,c_6,c_4,c_6,0.9726,0.089489415
model_4198,c_2,c_4,c_11,c_10,0.9736,0.08065079
model_4199,c_9,c_6,c_3,c_6,0.9733,0.08498819
model_4200,c_11,c_6,c_3,c_6,0.9718,0.08516965
model_4201,c_2,m_1,c_3,c_6,0.9509,0.16841023
model_4202,c_2,c_10,c_4,c_5,0.9732,0.08156966
model_4203,c_7,c_2,m_3,c_6,0.9618,0.12915568
model_4204,c_12,m_1,c_3,c_10,0.9495,0.16592738
model_4205,c_6,c_7,c_3,m_3,0.9741,0.082217894
model_4206,c_2,c_12,c_3,m_1,0.9704,0.0912509
model_4207,c_7,m_3,m_3,c_5,0.7949,0.799541
model_4208,m_2,c_6,c_4,c_6,0.9309,0.2314494
model_4209,c_6,c_1,c_6,c_6,0.9718,0.086008854
model_4210,c_12,c_11,c_3,m_1,0.9711,0.088360175
model_4211,m_2,c_5,c_3,c_2,0.931,0.22053346
model_4212,c_11,c_1,c_3,c_6,0.9735,0.08296434
model_4213,c_2,c_4,c_7,s,0.9728,0.084559985
model_4214,c_2,c_6,c_3,c_12,0.9727,0.087788664
model_4215,c_8,c_6,c_8,c_6,0.9737,0.08549364
model_4216,c_9,c_10,c_2,c_7,0.9732,0.08533012
model_4217,c_2,c_9,c_3,c_6,0.9727,0.08356163
model_4218,c_2,c_8,c_3,c_8,0.9742,0.08359351
model_4219,c_3,c_6,c_11,c_4,0.9749,0.08124998
model_4220,c_2,c_4,c_7,c_11,0.9732,0.08633417
model_4221,c_8,c_6,c_3,m_1,0.973,0.08538087
model_4222,c_6,c_12,c_8,c_6,0.972,0.09058682
model_4223,c_2,c_11,c_9,c_12,0.9706,0.086472556
model_4224,m_2,c_1,c_3,c_6,0.9342,0.21377462
model_4225,c_2,c_10,c_3,c_6,0.9735,0.08582056
model_4226,c_5,c_6,c_3,c_6,0.9732,0.08589787
model_4227,c_1,c_5,c_3,m_2,0.9741,0.081506595
model_4228,c_2,c_6,c_10,c_5,0.9748,0.07997998
model_4229,c_9,c_4,c_7,m_3,0.9721,0.08578178
model_4230,m_3,c_9,c_3,c_12,0.8578,0.45451385
model_4231,m_1,c_6,m_1,c_1,0.9081,0.34509552
model_4232,m_1,c_6,c_8,c_1,0.9321,0.22613658
model_4233,c_9,c_11,c_3,c_5,0.9729,0.08481588
model_4234,c_2,c_11,c_3,c_12,0.9726,0.08335265
model_4235,c_1,c_5,c_3,c_12,0.9732,0.08618004
model_4236,m_3,c_6,c_2,c_5,0.8548,0.47056338
model_4237,c_5,c_3,m_2,m_3,0.9628,0.12226634
model_4238,c_10,c_7,c_7,c_10,0.9743,0.082787305
model_4239,c_2,c_3,c_1,c_3,0.9735,0.08455281
model_4240,c_5,c_4,c_3,c_1,0.9739,0.08605703
model_4241,c_2,c_7,c_1,c_1,0.9748,0.08087052
model_4242,c_2,c_8,c_12,c_3,0.973,0.08014831
model_4243,c_2,c_10,c_3,c_1,0.9734,0.08172896
model_4244,m_2,m_3,c_3,c_12,0.523,1.4893001
model_4245,c_2,c_6,m_2,c_1,0.9667,0.11389858
model_4246,c_10,c_9,c_3,m_3,0.9744,0.08252609
model_4247,c_2,c_6,c_9,c_1,0.971,0.0962364
model_4248,c_2,c_6,c_8,c_1,0.9733,0.083142646
model_4249,c_2,c_3,c_3,c_1,0.973,0.08247851
model_4250,c_7,c_5,c_3,c_1,0.9738,0.08201884
model_4251,c_2,c_7,c_5,c_6,0.9737,0.083214164
model_4252,c_8,c_8,c_3,c_6,0.9732,0.08370936
model_4253,c_2,c_6,c_11,c_1,0.9741,0.083249174
model_4254,c_2,c_8,c_1,c_1,0.974,0.0842348
model_4255,c_12,c_6,m_2,c_11,0.9655,0.117489
model_4256,m_1,c_6,c_4,c_5,0.9316,0.22212562
model_4257,m_2,c_1,c_3,c_11,0.9352,0.21041508
model_4258,m_2,c_6,c_3,c_11,0.9333,0.22290877
model_4259,m_1,c_6,c_3,c_1,0.9345,0.21869577
model_4260,c_8,c_4,c_4,m_1,0.973,0.084063254
model_4261,c_2,c_1,m_3,c_11,0.9494,0.17372079
model_4262,m_3,c_6,c_11,c_2,0.8562,0.46701118
model_4263,c_2,c_1,c_3,c_1,0.9744,0.085143164
model_4264,c_4,c_6,c_2,m_2,0.9735,0.08218402
model_4265,c_11,c_6,c_4,c_1,0.9722,0.08589157
model_4266,c_4,c_2,c_3,c_1,0.9734,0.08242981
model_4267,c_2,c_6,c_3,m_2,0.9741,0.08053289
model_4268,c_12,c_10,c_3,m_3,0.9732,0.08487963
model_4269,c_10,c_3,c_9,c_2,0.9727,0.087578535
model_4270,c_7,c_10,c_4,c_11,0.9746,0.07994444
model_4271,c_5,c_7,c_3,c_11,0.9742,0.084595434
model_4272,c_1,m_3,c_9,c_9,0.9235,0.25137737
model_4273,c_2,c_4,c_3,c_12,0.9727,0.07967086
model_4274,c_2,c_6,c_3,c_11,0.9719,0.08715668
model_4275,m_2,c_6,c_3,c_9,0.9325,0.22158268
model_4276,c_2,c_1,c_7,c_10,0.9742,0.08087804
model_4277,c_10,c_6,c_3,c_11,0.9731,0.08590245
model_4278,c_2,c_6,c_4,c_11,0.9736,0.08441576
model_4279,c_2,c_6,c_3,c_11,0.9725,0.087539524
model_4280,c_2,c_6,c_9,c_11,0.9735,0.081267096
model_4281,c_2,m_2,m_1,c_4,0.9218,0.29214835
model_4282,c_1,c_9,c_3,c_10,0.9725,0.08344108
model_4283,m_2,c_6,c_3,c_11,0.9325,0.22067131
model_4284,c_2,c_1,c_8,c_11,0.9731,0.08606327
model_4285,c_2,c_6,c_2,c_11,0.9731,0.08723147
model_4286,c_1,c_5,c_1,c_11,0.9739,0.08447717
model_4287,c_2,c_6,c_12,c_11,0.9736,0.08202602
model_4288,c_2,c_5,c_8,c_12,0.9741,0.08224276
model_4289,c_2,c_6,c_3,c_11,0.9719,0.08506321
model_4290,c_2,c_6,c_6,c_11,0.9732,0.08379865
model_4291,c_3,c_8,c_3,c_11,0.9751,0.079997934
model_4292,c_2,m_3,c_10,c_11,0.9409,0.19921294
model_4293,c_2,c_10,c_12,c_11,0.9751,0.0791456
model_4294,c_2,c_6,c_3,c_11,0.9739,0.08197219
model_4295,m_1,m_2,m_3,c_11,0.2157,2.1794302
model_4296,c_10,c_1,c_4,c_1,0.9751,0.079719976
model_4297,c_5,c_6,m_3,c_7,0.9689,0.10710395
model_4298,c_2,c_6,m_2,c_1,0.965,0.11877597
model_4299,c_2,c_6,c_3,c_9,0.9731,0.083431676
model_4300,c_2,c_8,c_3,c_9,0.9746,0.079411425
model_4301,m_1,c_6,c_6,c_5,0.9356,0.21287785
model_4302,c_2,c_5,m_1,c_1,0.9606,0.13491774
model_4303,m_2,c_6,c_3,c_1,0.9321,0.22005081
model_4304,c_3,m_3,c_3,c_7,0.9537,0.16295582
model_4305,c_2,c_6,c_3,s,0.9738,0.084048875
model_4306,c_2,c_4,c_3,c_1,0.9725,0.08798314
model_4307,c_2,c_6,c_4,c_1,0.9731,0.08622196
model_4308,m_3,c_3,c_2,c_10,0.8552,0.4603323
model_4309,c_2,m_2,c_11,c_1,0.952,0.15984944
model_4310,c_2,c_6,c_10,c_1,0.9714,0.089319274
model_4311,c_8,c_10,c_11,c_1,0.9748,0.079932384
model_4312,c_5,c_6,c_3,c_1,0.9701,0.0869711
model_4313,c_2,c_6,c_3,c_6,0.9729,0.08609048
model_4314,c_6,c_3,c_3,c_11,0.9727,0.08642649
model_4315,c_2,c_6,c_3,m_2,0.9713,0.093333915
model_4316,c_4,c_6,c_1,c_1,0.973,0.08295115
model_4317,c_2,c_6,c_3,m_3,0.9742,0.08062886
model_4318,c_2,c_6,c_8,c_1,0.9718,0.0896953
model_4319,c_2,c_12,c_3,m_3,0.9749,0.078830585
model_4320,c_2,c_6,c_3,c_1,0.9736,0.083359696
model_4321,m_1,c_11,c_3,c_1,0.9318,0.21910952
model_4322,c_2,c_6,c_4,c_1,0.972,0.08807247
model_4323,c_7,c_7,c_3,c_1,0.9735,0.08181726
model_4324,c_2,c_7,c_8,c_1,0.9721,0.08414629
model_4325,c_2,m_1,c_3,c_1,0.95,0.16959855
model_4326,c_2,c_6,c_3,c_1,0.9739,0.08222298
model_4327,c_2,m_2,c_6,s,0.9492,0.16594101
model_4328,c_7,c_6,c_3,c_1,0.9751,0.07921382
model_4329,c_5,c_6,c_3,c_1,0.9732,0.08609707
model_4330,c_2,c_7,c_3,c_1,0.9736,0.0831988
model_4331,c_2,c_6,c_10,c_5,0.9723,0.083518274
model_4332,c_5,c_12,c_3,c_1,0.9734,0.0820535
model_4333,m_1,c_6,c_3,c_12,0.9346,0.2185298
model_4334,c_2,c_3,c_3,c_5,0.9721,0.08359025
model_4335,c_2,c_6,c_3,c_7,0.9724,0.08464209
model_4336,c_12,c_6,c_11,m_1,0.9726,0.085504755
model_4337,c_4,c_6,m_1,c_7,0.9582,0.1379722
model_4338,c_9,c_8,c_3,c_8,0.9734,0.08261781
model_4339,c_12,m_1,c_6,c_1,0.951,0.16577184
model_4340,c_8,c_6,c_3,c_1,0.972,0.08771575
model_4341,c_4,c_6,c_10,c_1,0.9738,0.08607319
model_4342,c_9,c_8,c_2,c_9,0.972,0.08645092
model_4343,c_2,c_10,c_3,m_2,0.9728,0.086906806
model_4344,c_2,c_5,c_3,c_11,0.9741,0.08297016
model_4345,c_6,c_6,c_10,c_1,0.973,0.08479244
model_4346,c_2,m_2,c_6,c_10,0.9521,0.1583187
model_4347,c_2,c_6,m_2,c_4,0.9659,0.11784223
model_4348,c_2,c_4,c_9,c_11,0.9744,0.08189982
model_4349,c_12,c_10,c_1,c_1,0.9732,0.08603562
model_4350,c_2,c_6,c_1,c_1,0.9729,0.08772929
model_4351,c_3,c_6,c_5,c_12,0.9735,0.08654555
model_4352,c_2,m_3,c_3,c_1,0.9444,0.19283007
model_4353,c_2,c_2,c_3,c_1,0.9739,0.081619464
model_4354,c_10,m_1,c_12,c_1,0.9507,0.17012753
model_4355,c_4,c_6,c_4,c_7,0.9732,0.080196336
model_4356,c_8,c_6,c_3,c_1,0.9737,0.08363179
model_4357,c_2,c_8,c_11,c_4,0.973,0.084958285
model_4358,c_11,c_2,c_3,c_1,0.9728,0.08591146
model_4359,c_2,c_1,c_4,c_1,0.9736,0.08360226
model_4360,c_4,c_7,c_3,m_2,0.9737,0.082906
model_4361,c_2,c_6,m_2,m_1,0.9676,0.11375398
model_4362,c_7,c_6,c_5,m_3,0.9735,0.08051057
model_4363,c_9,c_6,m_2,m_2,0.9658,0.117952816
model_4364,c_2,c_4,c_3,c_2,0.9749,0.08022662
model_4365,c_4,m_3,m_2,c_1,0.8417,0.56940365
model_4366,c_8,c_6,c_3,c_1,0.9716,0.09008023
model_4367,m_2,c_7,c_3,c_8,0.9334,0.21402292
model_4368,c_2,c_8,c_3,c_1,0.9737,0.084506445
