Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_459,c_7,c_12,m_2,c_8,0.9673,0.11419965
model_460,c_2,m_3,c_2,m_3,0.9415,0.20013407
model_461,c_10,c_3,c_11,c_7,0.9734,0.08278527
model_462,c_9,c_1,m_3,s,0.9592,0.14676592
model_463,c_12,c_9,c_7,m_2,0.9738,0.085109375
model_464,c_1,c_6,m_3,c_5,0.9694,0.102686435
model_465,c_10,c_11,c_3,m_2,0.9737,0.083690666
model_466,c_12,c_6,c_11,c_6,0.9717,0.0871901
model_467,c_9,c_8,c_4,m_1,0.9722,0.088086784
model_468,c_11,c_6,m_2,c_7,0.9652,0.1213434
model_469,c_12,m_1,m_1,c_10,0.9285,0.2659988
model_470,c_1,c_12,c_8,c_2,0.9727,0.087601684
model_471,m_3,c_11,m_2,c_8,0.7411,1.0379404
model_472,c_7,c_12,c_12,m_1,0.9727,0.083734706
model_473,c_8,c_5,m_1,c_6,0.9597,0.13493973
model_474,c_9,c_5,c_11,c_12,0.9723,0.08394297
model_475,m_3,c_5,m_2,c_8,0.7437,1.0488076
model_476,c_2,m_3,c_6,c_8,0.942,0.19637562
model_477,c_5,c_4,m_2,c_10,0.9602,0.13970728
model_478,c_8,c_5,c_12,c_12,0.9741,0.08101567
model_479,c_8,c_9,c_4,c_6,0.9733,0.08228444
model_480,m_2,c_1,m_2,m_1,0.8931,0.40959263
model_481,c_3,c_4,c_7,c_10,0.9718,0.08670776
model_482,c_10,m_2,m_3,c_4,0.731,1.1802701
model_483,c_12,c_4,c_1,c_8,0.9733,0.0890953
model_484,c_3,c_9,c_11,c_6,0.9707,0.09138004
model_485,c_10,c_6,c_3,m_1,0.9737,0.08311896
model_486,c_11,c_6,c_6,c_4,0.9733,0.08542946
model_487,c_3,c_3,c_4,c_8,0.9733,0.0832596
model_488,c_7,c_4,c_5,c_10,0.974,0.080873944
model_489,m_2,c_1,m_3,s,0.8165,0.90679604
model_490,c_4,c_6,c_11,c_11,0.9742,0.08026242
model_491,c_11,c_5,c_5,s,0.9741,0.08373105
model_492,c_3,c_11,c_3,c_12,0.9729,0.08567225
model_493,c_9,c_1,c_12,c_6,0.9734,0.084283315
model_494,c_1,c_11,c_8,m_3,0.9737,0.084298216
model_495,c_10,m_2,c_3,s,0.9465,0.18188454
model_496,m_2,m_3,c_6,c_8,0.2779,2.0187383
model_497,c_4,c_10,c_8,m_3,0.9762,0.08101152
model_498,c_6,c_6,c_12,c_4,0.9731,0.08137472
model_499,c_7,m_1,m_2,c_7,0.8944,0.3968826
model_500,m_2,m_2,m_3,c_10,0.1135,2.301061
model_501,c_9,c_2,c_12,c_4,0.9726,0.08785199
model_502,c_5,c_3,c_5,s,0.9731,0.087541215
model_503,c_3,c_1,c_5,s,0.9726,0.09107248
model_504,c_5,c_6,c_5,m_3,0.9714,0.087838285
model_505,c_3,c_2,c_10,c_2,0.9676,0.09811917
model_506,c_8,m_3,c_5,c_8,0.9428,0.19662537
model_507,c_12,c_10,c_3,s,0.9726,0.08867678
model_508,m_2,m_2,m_1,c_6,0.3314,2.0230963
model_509,c_1,c_10,c_2,c_8,0.9754,0.07886561
model_510,c_10,c_4,c_7,m_2,0.9726,0.08510172
model_511,c_8,c_11,m_2,c_6,0.9631,0.12645362
model_512,c_11,m_1,c_8,c_7,0.9512,0.16554876
model_513,c_5,c_1,c_8,c_6,0.9737,0.08382352
model_514,m_1,c_10,c_9,c_5,0.9361,0.20456128
model_515,c_10,c_3,c_3,m_2,0.9731,0.083312064
model_516,m_3,c_8,m_3,m_1,0.6058,1.6449603
model_517,m_1,c_11,c_6,m_1,0.9573,0.14213212
model_518,c_10,c_10,c_4,c_10,0.9805,0.059745856
model_519,c_11,c_4,c_12,c_7,0.9806,0.059350453
model_520,c_1,c_8,c_12,c_9,0.9813,0.060944453
model_521,m_1,c_2,s,-,0.9334,0.22529267
model_522,c_8,c_5,c_6,c_6,0.9807,0.061991002
model_523,c_11,c_8,s,-,0.9764,0.07130716
model_524,c_9,c_9,c_1,c_8,0.9793,0.06297002
model_525,c_5,c_3,c_2,c_1,0.9795,0.06143571
model_526,c_12,c_3,m_1,c_5,0.973,0.0879638
model_527,c_9,c_10,c_1,c_1,0.9796,0.060720142
model_528,c_8,c_3,c_7,c_10,0.9798,0.06096791
model_529,c_11,c_5,c_12,c_9,0.9804,0.059157524
model_530,c_12,c_4,c_8,m_1,0.9809,0.062172648
model_531,c_8,c_8,c_7,m_3,0.9792,0.06294638
model_532,m_1,m_1,c_2,c_4,0.8334,0.52857095
model_533,c_7,m_3,m_3,m_2,0.6121,1.5446007
model_534,c_9,c_5,c_9,c_2,0.9805,0.060228463
model_535,c_10,c_7,c_1,c_6,0.9813,0.057998743
model_536,c_4,m_3,m_2,c_8,0.861,0.5435748
model_537,c_6,c_2,c_7,m_1,0.979,0.0612676
model_538,c_7,c_8,c_6,c_6,0.9784,0.06556745
model_539,c_3,c_9,c_8,m_3,0.9801,0.06312983
model_540,c_4,m_1,c_6,c_11,0.9663,0.1150913
model_541,c_12,c_6,c_12,c_11,0.9801,0.06089119
model_542,c_12,c_9,c_7,c_10,0.9785,0.065710306
model_543,c_2,c_9,c_10,c_8,0.9799,0.06274603
model_544,c_10,c_3,m_2,c_12,0.9794,0.06663956
model_545,c_4,m_3,m_3,c_9,0.5983,1.5098037
model_546,c_1,c_8,c_10,c_9,0.974,0.0829465
model_547,c_12,c_7,c_3,c_7,0.9718,0.0849329
model_548,c_2,c_6,m_3,c_5,0.9699,0.104406
model_549,c_8,m_2,c_7,c_10,0.951,0.169539
model_550,c_11,m_3,c_8,c_5,0.9407,0.200365
model_551,c_11,c_2,c_10,c_5,0.9738,0.0832416
model_552,c_11,c_7,c_11,m_3,0.9725,0.0821483
model_553,c_1,c_6,c_6,c_8,0.972,0.0888211
model_554,c_5,m_1,c_11,c_12,0.9529,0.158473
model_555,c_12,c_11,m_1,c_4,0.9615,0.131956
model_556,c_7,m_3,c_2,c_11,0.9238,0.258833
model_557,c_11,c_6,c_6,c_3,0.9733,0.0836532
model_558,c_6,c_9,s,-,0.9687,0.102225
model_559,m_1,c_7,c_7,m_3,0.9341,0.215048
model_560,c_6,c_7,c_12,c_6,0.9733,0.0827137
model_561,m_3,c_1,c_1,c_12,0.8272,0.545806
model_562,m_1,c_8,c_11,s,0.9337,0.21582
model_563,c_5,c_7,c_11,c_12,0.9752,0.0818678
model_564,c_6,c_1,c_5,c_2,0.9724,0.0881503
model_565,c_2,c_1,c_5,c_8,0.9733,0.0889568
model_566,m_3,m_1,m_2,c_7,0.1135,2.30107
model_567,m_2,m_1,c_2,c_10,0.7416,0.84277
model_568,c_7,m_1,c_8,c_4,0.9509,0.170292
model_569,c_2,c_1,c_1,c_12,0.9739,0.0817163
model_570,c_8,c_1,c_9,m_3,0.9747,0.0821973
model_571,c_12,m_2,m_1,c_2,0.9378,0.239348
model_572,c_6,c_1,c_12,c_7,0.9724,0.0870303
model_573,c_11,c_9,c_11,c_1,0.9726,0.0850104
model_574,c_10,c_1,m_1,c_10,0.9578,0.145329
model_575,c_9,c_5,c_2,c_8,0.971,0.0890321
model_576,m_2,c_4,s,-,0.9072,0.312952
model_577,c_1,c_1,c_9,c_7,0.9742,0.0809204
model_578,c_1,c_5,c_6,m_2,0.9743,0.0819342
model_579,c_6,c_8,c_12,c_11,0.9729,0.0854475
model_580,c_3,m_3,c_6,c_11,0.9536,0.1565
model_581,c_11,c_3,c_2,s,0.9738,0.0816442
model_582,m_3,c_9,m_1,m_1,0.7563,0.837233
model_583,c_1,c_10,c_7,c_9,0.9744,0.0824421
model_584,c_8,c_6,c_6,m_2,0.9747,0.08224
model_585,m_3,c_11,c_3,c_5,0.8379,0.521351
model_586,c_1,m_2,c_10,c_7,0.9463,0.177613
model_587,m_1,c_1,c_5,m_2,0.9375,0.207409
model_588,c_6,c_3,m_2,c_1,0.9639,0.119557
model_589,m_3,m_3,c_7,c_10,0.1135,2.30104
model_590,c_6,c_11,c_8,c_3,0.9736,0.0826269
model_591,c_3,c_3,c_8,s,0.9715,0.0873933
model_592,c_8,c_11,m_1,c_12,0.9611,0.132249
model_593,c_7,c_4,c_6,c_8,0.9739,0.0828105
model_594,c_2,c_7,c_4,c_6,0.9735,0.0830536
model_595,m_2,m_2,c_5,c_9,0.663,1.03979
model_596,c_9,c_1,c_12,c_1,0.9723,0.0882366
model_597,m_3,c_9,c_8,c_9,0.8345,0.528562
model_598,c_10,c_10,m_3,c_5,0.9521,0.159886
model_599,c_5,c_3,c_8,c_3,0.9727,0.0850514
model_600,c_11,c_3,c_8,c_2,0.973,0.0852712
model_601,c_12,c_8,c_1,m_3,0.974,0.0823976
model_602,c_3,m_3,c_2,c_6,0.9523,0.16351
model_603,m_2,m_1,c_5,c_5,0.7482,0.830127
model_604,c_2,c_8,c_9,c_2,0.9729,0.0867129
model_605,m_1,m_1,c_11,s,0.8002,0.670263
model_606,c_2,c_8,c_12,c_8,0.9726,0.0847191
model_607,c_4,c_10,m_3,c_1,0.9524,0.161414
model_608,m_2,c_4,c_5,c_12,0.9362,0.216597
model_609,c_8,m_2,c_1,c_4,0.9482,0.173438
model_610,c_3,c_1,m_3,c_10,0.9512,0.168062
model_611,m_3,c_7,m_3,m_2,0.56,1.99616
model_612,c_11,c_2,c_1,c_12,0.9735,0.0837705
model_613,m_1,c_11,c_6,c_2,0.9357,0.209159
model_614,m_2,c_8,c_11,c_11,0.9327,0.222405
model_615,m_3,c_8,c_12,c_10,0.8376,0.519233
model_616,c_10,c_11,c_9,c_2,0.9739,0.0843152
model_617,m_1,m_3,c_5,c_3,0.4669,1.60475
model_618,c_11,c_3,c_6,c_11,0.9738,0.0861332
model_619,c_4,c_12,m_2,s,0.9694,0.110317
model_620,c_8,c_12,m_3,c_9,0.9733,0.0940876
model_621,c_6,c_6,c_12,m_1,0.9724,0.0832481
model_622,c_3,c_2,c_6,c_8,0.9734,0.0850009
model_623,m_1,c_7,c_5,s,0.9364,0.208642
model_624,m_2,c_12,c_12,m_1,0.9308,0.227282
model_625,c_5,m_3,c_7,c_1,0.9398,0.20838
model_626,c_4,m_1,c_5,m_3,0.9492,0.17269
model_627,c_3,c_3,c_3,c_10,0.9741,0.0824544
model_628,m_1,c_7,c_12,m_2,0.9391,0.205124
model_629,c_10,c_7,c_10,c_5,0.975,0.0824889
model_630,c_7,c_6,c_12,c_2,0.9742,0.0801924
model_631,m_1,c_5,c_2,c_2,0.9385,0.202435
model_632,c_3,c_6,c_8,c_11,0.9728,0.08654
model_633,c_4,c_3,c_10,c_12,0.9727,0.0848153
model_634,c_11,c_7,c_9,c_4,0.9733,0.0852092
model_635,c_3,m_3,c_9,c_9,0.9614,0.136077
model_636,c_8,m_3,c_3,c_11,0.9486,0.180837
model_637,c_11,c_1,c_11,c_12,0.9736,0.0803674
model_638,m_3,m_3,c_5,c_1,0.1135,2.30107
model_639,c_6,c_11,c_2,c_7,0.9727,0.087106
model_640,c_4,m_3,c_9,c_3,0.9357,0.222871
model_641,c_9,m_1,c_2,c_7,0.9518,0.161959
model_642,c_3,m_2,c_7,m_2,0.9539,0.158602
model_643,c_9,m_3,c_11,c_8,0.9581,0.143315
model_644,c_6,c_4,c_1,c_2,0.9747,0.0840349
model_645,c_1,c_12,c_1,c_11,0.9745,0.0815911
model_646,c_6,c_4,m_2,m_3,0.958,0.144391
model_647,c_12,c_5,c_5,m_2,0.973,0.0869166
model_648,c_9,c_12,s,-,0.9693,0.104341
model_649,c_7,c_5,m_1,c_3,0.9586,0.141564
model_650,c_10,c_4,c_12,c_8,0.9744,0.0813993
model_651,m_2,c_3,c_5,c_10,0.9319,0.22387
model_652,m_1,c_5,m_3,c_12,0.9262,0.333313
model_653,c_9,c_2,m_2,c_8,0.9613,0.130057
model_654,c_6,c_4,c_4,c_1,0.9741,0.0801151
model_655,m_1,c_8,c_3,c_5,0.9359,0.211964
model_656,m_2,c_12,m_3,s,0.8742,0.530793
model_657,c_3,c_7,c_2,c_12,0.9725,0.0852606
model_658,c_5,c_10,c_12,c_2,0.9743,0.0809044
model_659,c_4,c_1,c_3,c_8,0.9734,0.0795863
model_660,m_3,c_2,c_12,m_3,0.8349,0.524288
model_661,c_12,m_2,c_4,m_2,0.951,0.167763
model_662,c_4,m_1,c_6,m_3,0.9476,0.175526
model_663,c_2,c_12,c_2,c_11,0.9723,0.0862826
model_664,c_6,c_11,c_10,c_4,0.9704,0.0883721
model_665,c_12,c_4,c_2,c_6,0.9734,0.0868033
model_666,c_10,c_3,c_1,c_4,0.9737,0.0849209
model_667,c_8,m_2,c_5,c_10,0.9511,0.164461
model_668,c_12,c_4,m_2,c_10,0.9563,0.149529
model_669,m_1,c_5,c_4,c_1,0.9329,0.219666
model_670,c_4,c_10,c_2,m_1,0.9744,0.0826427
model_671,c_1,c_12,c_7,c_11,0.9747,0.081467
model_672,c_7,m_3,c_7,c_4,0.9145,0.281141
model_673,c_8,m_1,m_1,c_7,0.9127,0.315666
model_674,c_11,m_2,c_3,c_1,0.9531,0.160019
model_675,c_2,c_1,c_3,c_9,0.9735,0.0837241
model_676,m_3,c_4,s,-,0.8101,0.62372
model_677,c_8,c_4,c_6,s,0.9732,0.0825979
model_678,c_4,m_3,c_5,s,0.9255,0.249445
model_679,c_7,c_6,c_4,c_9,0.9741,0.0841549
model_680,c_2,c_2,c_5,c_1,0.9725,0.0826686
model_681,c_4,c_2,c_3,s,0.9738,0.0818698
model_682,c_8,c_5,s,-,0.97,0.106308
model_683,c_2,m_3,c_3,c_6,0.9469,0.178403
model_684,c_6,c_7,c_5,c_1,0.9731,0.0842956
model_685,c_3,c_7,c_12,m_3,0.9747,0.0832334
model_686,c_4,m_1,c_10,c_5,0.9495,0.171404
model_687,c_4,c_12,c_3,c_8,0.974,0.0803533
model_688,c_6,c_9,c_12,c_9,0.9724,0.0847531
model_689,c_6,c_5,c_7,c_11,0.9721,0.0838791
model_690,c_5,c_6,c_3,c_4,0.9749,0.0784225
model_691,m_2,c_11,m_3,c_12,0.8788,0.566163
model_692,c_7,c_9,c_7,c_7,0.9742,0.0843004
model_693,c_5,m_3,c_8,c_5,0.945,0.187035
model_694,c_2,c_3,c_6,c_1,0.9727,0.0863411
model_695,c_12,c_8,c_5,c_3,0.9733,0.0851384
model_696,m_3,c_6,c_1,c_8,0.8333,0.536142
model_697,c_3,c_1,c_3,c_5,0.973,0.0836089
model_698,m_1,c_4,m_1,c_1,0.8986,0.383824
model_699,c_11,c_1,c_3,c_10,0.9736,0.0851142
model_700,c_8,c_5,s,-,0.967,0.108533
model_701,c_5,c_11,c_2,m_1,0.9726,0.0868642
model_702,c_4,c_9,c_3,c_10,0.9731,0.0859579
model_703,c_12,c_9,c_1,s,0.9721,0.0913765
model_704,c_4,c_8,c_1,m_3,0.9742,0.0803261
model_705,m_1,c_6,c_4,c_10,0.9312,0.227733
model_706,c_10,c_4,m_2,c_11,0.9547,0.149321
model_707,c_9,c_8,c_9,m_2,0.9705,0.0891884
model_708,c_5,m_3,c_4,c_6,0.9448,0.191339
model_709,c_3,c_12,c_4,c_4,0.9716,0.0875763
model_710,c_1,c_4,c_11,c_1,0.9755,0.081041
model_711,c_3,c_5,m_1,c_4,0.9608,0.132526
model_712,c_8,c_12,c_11,c_12,0.9732,0.083131
model_713,c_8,c_12,m_2,c_4,0.9671,0.113925
model_714,c_8,c_2,c_8,m_2,0.9731,0.0857774
model_715,c_4,m_1,c_5,c_6,0.9485,0.175857
model_716,c_5,c_9,c_7,c_5,0.9736,0.0860703
model_717,c_3,c_6,m_1,c_9,0.9639,0.129057
model_718,c_5,c_3,c_11,m_3,0.9717,0.0877152
model_719,m_1,c_8,c_10,c_6,0.9349,0.214936
model_720,c_4,c_3,c_8,c_8,0.9744,0.0787192
model_721,c_8,c_7,m_2,c_7,0.9587,0.141847
model_722,c_1,c_12,c_7,c_8,0.9722,0.0840272
model_723,c_6,c_6,c_2,c_8,0.9736,0.0843973
model_724,c_2,c_2,c_9,s,0.9738,0.0835716
model_725,c_9,c_5,m_1,m_2,0.9607,0.133565
model_726,c_8,c_7,c_11,m_2,0.9743,0.0799786
model_727,c_8,c_3,m_2,c_9,0.9656,0.11882
model_728,c_12,m_1,c_8,c_10,0.9549,0.15761
model_729,c_2,c_6,m_3,c_8,0.9701,0.0994713
model_730,c_8,c_9,m_1,c_3,0.9634,0.127451
model_731,c_8,c_3,c_5,c_11,0.9735,0.0850316
model_732,m_1,c_5,s,-,0.9159,0.293358
model_733,c_12,c_6,c_3,m_1,0.9726,0.0864233
model_734,c_2,c_10,c_7,c_5,0.9732,0.0828358
model_735,c_2,c_4,c_12,c_9,0.9726,0.0863042
model_736,c_5,c_9,m_3,c_5,0.9718,0.100168
model_737,c_10,c_5,m_3,m_2,0.9656,0.125822
model_738,c_8,c_12,c_3,c_4,0.9736,0.0836941
model_739,c_5,m_2,c_4,c_9,0.9505,0.165925
model_740,c_12,c_9,c_5,m_2,0.9729,0.0869149
model_741,c_5,c_10,s,-,0.9649,0.114665
model_742,c_8,c_3,c_2,c_4,0.9726,0.0886685
model_743,m_1,c_7,c_8,c_11,0.9372,0.207146
model_744,m_1,c_5,m_3,c_7,0.9246,0.332152
model_745,c_5,c_3,c_7,c_4,0.9733,0.0853319
model_746,m_1,c_10,c_8,c_10,0.9384,0.204115
model_747,c_4,c_7,c_2,c_1,0.973,0.0833346
model_748,c_1,c_6,c_10,c_7,0.9744,0.0783824
model_749,c_3,c_7,c_1,m_3,0.9712,0.0923143
model_750,c_12,m_1,c_12,c_7,0.9529,0.162757
model_751,c_11,c_3,m_1,c_1,0.9614,0.133422
model_752,c_10,c_5,c_11,c_1,0.9743,0.079033
model_753,m_3,c_2,c_6,c_1,0.8344,0.518689
model_754,m_3,c_5,c_6,c_1,0.8393,0.508623
model_755,c_5,c_12,c_7,c_9,0.9726,0.0822693
model_756,c_9,c_5,c_1,c_1,0.9734,0.0840343
model_757,m_1,c_6,c_1,c_8,0.9347,0.22355
model_758,c_10,c_9,m_3,c_9,0.9687,0.108625
model_759,c_9,m_2,s,-,0.9425,0.208359
model_760,c_12,c_10,c_9,c_4,0.9732,0.0863867
model_761,c_10,m_2,m_3,c_9,0.7502,1.20433
model_762,m_3,c_3,c_3,m_2,0.8344,0.513167
model_763,c_7,c_6,c_1,m_1,0.9739,0.088348
model_764,c_7,c_3,c_5,c_6,0.9736,0.0832722
model_765,m_2,c_5,c_9,m_2,0.9345,0.221932
model_766,c_12,c_5,c_10,c_1,0.9739,0.0806472
model_767,c_8,m_1,c_11,c_9,0.9527,0.16335
model_768,c_1,m_1,m_1,c_10,0.894,0.376971
model_769,c_7,c_9,m_1,c_11,0.9618,0.133397
model_770,c_12,m_2,c_9,c_11,0.9561,0.153285
model_771,c_4,c_1,m_2,c_6,0.9568,0.149135
model_772,c_5,c_2,c_7,c_7,0.9735,0.0826645
model_773,c_2,c_9,c_1,c_9,0.9731,0.0865388
model_774,c_7,c_8,c_5,c_7,0.9743,0.0831742
model_775,m_3,c_5,c_12,c_4,0.8416,0.510166
model_776,c_8,m_2,c_1,c_1,0.9513,0.167785
model_777,c_6,c_12,c_6,c_11,0.972,0.0886649
model_778,c_3,c_8,c_7,c_5,0.9727,0.0864552
model_779,c_7,c_7,c_12,c_2,0.9745,0.080041
model_780,c_7,c_6,c_12,c_1,0.974,0.080193
model_781,c_7,c_3,s,-,0.9679,0.108939
model_782,c_5,m_3,c_4,c_12,0.931,0.234334
model_783,c_2,c_9,c_2,c_5,0.975,0.084216
model_784,c_2,c_5,m_1,c_9,0.9613,0.133378
model_785,c_2,c_9,c_3,c_8,0.9734,0.0846027
model_786,c_11,c_8,c_4,c_2,0.9743,0.0846447
model_787,m_1,c_9,c_11,c_12,0.9343,0.218526
model_788,c_11,m_3,c_11,c_7,0.9495,0.178872
model_789,c_7,m_1,c_1,c_3,0.9483,0.173094
model_790,c_1,c_2,m_3,c_3,0.9674,0.115244
model_791,c_4,c_7,m_2,c_8,0.9561,0.148678
model_792,c_7,c_7,m_3,c_10,0.9534,0.165188
model_793,c_10,c_4,c_12,m_2,0.9732,0.0820505
model_794,c_4,m_2,s,-,0.9264,0.25917
model_795,m_2,c_4,c_2,s,0.9354,0.219262
model_796,c_8,m_3,c_2,c_12,0.9487,0.177123
model_797,c_7,c_2,m_1,c_2,0.9572,0.145039
model_798,c_1,m_3,c_9,m_1,0.9317,0.234074
model_799,c_4,m_2,c_11,m_2,0.9488,0.173903
model_800,c_12,m_2,c_7,c_3,0.9522,0.165162
model_801,c_3,c_7,c_3,c_10,0.9727,0.0827604
model_802,m_3,c_6,m_1,c_5,0.7523,0.829931
model_803,m_3,c_5,c_9,s,0.8377,0.515298
model_804,m_2,m_2,c_4,c_12,0.6632,1.0376
model_805,c_6,m_3,m_3,c_9,0.6829,1.56588
model_806,m_2,c_1,c_6,m_2,0.9336,0.218875
model_807,c_12,c_3,c_7,c_10,0.9722,0.0866232
model_808,c_4,c_3,c_6,c_4,0.9737,0.0822347
model_809,c_2,m_1,m_2,s,0.9227,0.292167
model_810,m_3,c_1,c_5,c_10,0.8396,0.504642
model_811,c_11,c_1,c_5,m_2,0.9728,0.082647
model_812,c_9,c_6,s,-,0.9669,0.106367
model_813,c_3,c_2,c_2,c_11,0.9707,0.0879648
model_814,c_6,c_3,c_4,s,0.9714,0.0857618
model_815,c_7,c_12,c_11,c_5,0.9726,0.082109
model_816,c_6,c_8,c_3,s,0.9722,0.0883543
model_817,c_3,c_12,c_11,c_6,0.9742,0.0808262
model_818,m_2,c_8,c_2,c_12,0.9319,0.224559
model_819,c_10,c_5,c_2,c_3,0.9746,0.082929
model_820,c_7,c_7,c_8,m_3,0.9747,0.080602355
model_821,c_2,c_7,c_9,c_2,0.9706,0.091446094
model_822,c_2,c_10,c_4,c_12,0.9748,0.08039793
model_823,m_1,m_3,m_2,c_12,0.1135,2.3010745
model_824,c_1,c_6,c_9,c_8,0.9742,0.08174273
model_825,c_6,m_1,c_2,c_7,0.951,0.16430347
model_826,m_1,c_7,c_8,s,0.9368,0.21013282
model_827,c_4,c_7,c_9,c_7,0.9742,0.08384598
model_828,c_1,c_4,s,-,0.9672,0.113105156
model_829,c_2,c_10,c_12,c_10,0.9732,0.08103811
model_830,c_7,c_8,c_10,c_9,0.9757,0.081734866
model_831,c_2,c_6,c_1,c_4,0.9719,0.08587848
model_832,c_4,c_6,c_11,c_1,0.9721,0.08402068
model_833,c_10,c_3,c_5,s,0.9729,0.0880081
model_834,c_6,c_12,c_4,c_11,0.9735,0.085902356
model_835,c_2,c_8,c_4,c_4,0.9742,0.08002292
model_836,c_1,c_7,c_8,c_9,0.9748,0.082190685
model_837,c_10,m_2,c_10,c_7,0.9474,0.17888848
model_838,c_3,c_3,c_7,m_3,0.9724,0.089960895
model_839,c_4,c_3,c_4,m_1,0.9747,0.080231525
model_840,c_12,c_10,c_9,s,0.9702,0.09020161
model_841,c_8,m_1,c_11,s,0.9522,0.1627731
model_842,c_10,c_6,c_6,c_1,0.9734,0.08123226
model_843,c_5,c_9,c_7,c_10,0.9721,0.0893285
model_844,m_3,m_1,c_7,m_1,0.5015,1.5682927
model_845,c_5,c_7,c_8,c_3,0.9717,0.086727485
model_846,c_10,c_11,c_12,c_2,0.9735,0.08272179
model_847,c_8,c_11,c_3,c_7,0.975,0.08180261
model_848,c_4,c_9,c_6,c_7,0.9734,0.08218883
model_849,c_11,c_8,c_2,c_11,0.9719,0.08588305
model_850,c_9,c_10,c_3,c_4,0.9719,0.08899738
model_851,c_10,c_7,c_8,c_5,0.9741,0.07980893
model_852,c_11,c_4,m_2,c_1,0.9588,0.14354329
model_853,c_11,c_12,c_11,c_8,0.9709,0.08857046
model_854,c_10,m_2,c_9,c_8,0.9473,0.17790301
model_855,m_1,c_11,c_6,m_1,0.9573,0.14213212
model_856,c_10,c_10,c_4,c_10,0.9805,0.059745856
model_857,c_11,c_4,c_12,c_7,0.9806,0.059350453
model_858,c_1,c_8,c_12,c_9,0.9813,0.060944453
model_859,m_1,c_2,s,-,0.9334,0.22529267
model_860,c_8,c_5,c_6,c_6,0.9807,0.061991002
model_861,c_11,c_8,s,-,0.9764,0.07130716
model_862,c_9,c_9,c_1,c_8,0.9793,0.06297002
model_863,c_5,c_3,c_2,c_1,0.9795,0.06143571
model_864,c_12,c_3,m_1,c_5,0.973,0.0879638
model_865,c_9,c_10,c_1,c_1,0.9796,0.060720142
model_866,c_8,c_3,c_7,c_10,0.9798,0.06096791
model_867,c_11,c_5,c_12,c_9,0.9804,0.059157524
model_868,c_12,c_4,c_8,m_1,0.9809,0.062172648
model_869,c_8,c_8,c_7,m_3,0.9792,0.06294638
model_870,m_1,m_1,c_2,c_4,0.8334,0.52857095
model_871,c_7,m_3,m_3,m_2,0.6121,1.5446007
model_872,c_9,c_5,c_9,c_2,0.9805,0.060228463
model_873,c_10,c_7,c_1,c_6,0.9813,0.057998743
model_874,c_4,m_3,m_2,c_8,0.861,0.5435748
model_875,c_6,c_2,c_7,m_1,0.979,0.0612676
model_876,c_7,c_8,c_6,c_6,0.9784,0.06556745
model_877,c_3,c_9,c_8,m_3,0.9801,0.06312983
model_878,c_4,m_1,c_6,c_11,0.9663,0.1150913
model_879,c_12,c_6,c_12,c_11,0.9801,0.06089119
model_880,c_12,c_9,c_7,c_10,0.9785,0.065710306
model_881,c_2,c_9,c_10,c_8,0.9799,0.06274603
model_882,c_10,c_3,m_2,c_12,0.9794,0.06663956
model_883,c_4,m_3,m_3,c_9,0.5983,1.5098037
model_884,c_1,c_8,c_10,c_9,0.974,0.0829465
model_885,c_12,c_7,c_3,c_7,0.9718,0.0849329
model_886,c_2,c_6,m_3,c_5,0.9699,0.104406
model_887,c_8,m_2,c_7,c_10,0.951,0.169539
model_888,c_11,m_3,c_8,c_5,0.9407,0.200365
model_889,c_11,c_2,c_10,c_5,0.9738,0.0832416
model_890,c_11,c_7,c_11,m_3,0.9725,0.0821483
model_891,c_1,c_6,c_6,c_8,0.972,0.0888211
model_892,c_5,m_1,c_11,c_12,0.9529,0.158473
model_893,c_12,c_11,m_1,c_4,0.9615,0.131956
model_894,c_7,m_3,c_2,c_11,0.9238,0.258833
model_895,c_11,c_6,c_6,c_3,0.9733,0.0836532
model_896,c_6,c_9,s,-,0.9687,0.102225
model_897,m_1,c_7,c_7,m_3,0.9341,0.215048
model_898,c_6,c_7,c_12,c_6,0.9733,0.0827137
model_899,m_3,c_1,c_1,c_12,0.8272,0.545806
model_900,m_1,c_8,c_11,s,0.9337,0.21582
model_901,c_5,c_7,c_11,c_12,0.9752,0.0818678
model_902,c_6,c_1,c_5,c_2,0.9724,0.0881503
model_903,c_2,c_1,c_5,c_8,0.9733,0.0889568
model_904,m_3,m_1,m_2,c_7,0.1135,2.30107
model_905,m_2,m_1,c_2,c_10,0.7416,0.84277
model_906,c_7,m_1,c_8,c_4,0.9509,0.170292
model_907,c_2,c_1,c_1,c_12,0.9739,0.0817163
model_908,c_8,c_1,c_9,m_3,0.9747,0.0821973
model_909,c_12,m_2,m_1,c_2,0.9378,0.239348
model_910,c_6,c_1,c_12,c_7,0.9724,0.0870303
model_911,c_11,c_9,c_11,c_1,0.9726,0.0850104
model_912,c_10,c_1,m_1,c_10,0.9578,0.145329
model_913,c_9,c_5,c_2,c_8,0.971,0.0890321
model_914,m_2,c_4,s,-,0.9072,0.312952
model_915,c_1,c_1,c_9,c_7,0.9742,0.0809204
model_916,c_1,c_5,c_6,m_2,0.9743,0.0819342
model_917,c_6,c_8,c_12,c_11,0.9729,0.0854475
model_918,c_3,m_3,c_6,c_11,0.9536,0.1565
model_919,c_11,c_3,c_2,s,0.9738,0.0816442
